TruePersonID,CanonicalName,CanonicalNameKn,Moniker,GenderID,BirthYear,HomeDistrictID,HomeUnitID,MOFamily,TravelPropensity,Quota,ActiveFrom,ActiveTo,GangID,CollisionGroup
P002960,Geetha Timmappa,ಗೀತಾ ತಿಮ್ಮಪ್ಪ,,2,2004,4,47,ndps_ganja,0.09,1,2025-11-25,2026-06-30,,
P002961,Manjunath Venkatappa,ಮಂಜುನಾಥ ವೆಂಕಟಪ್ಪ,Dodda,1,2000,2,31,ndps_ganja,0.42,2,2022-04-17,2023-08-03,,
P002962,Ningaraj Ningappa,ನಿಂಗರಾಜ ನಿಂಗಪ್ಪ,,1,1976,4,46,ndps_ganja,0.09,2,2022-09-24,2024-01-21,,C0050
P002963,Venkatesh Rangappa,ವೆಂಕಟೇಶ ರಂಗಪ್ಪ,,1,1976,11,143,cattle_theft,0.09,1,2024-01-05,2025-10-26,,
P002964,Savitha Basappa,ಸವಿತಾ ಬಸಪ್ಪ,,2,1964,3,37,cattle_theft,0.09,1,2021-12-24,2024-04-12,,
P002965,Nagaraj Puttappa,ನಾಗರಾಜ ಪುಟ್ಟಪ್ಪ,Pailwan,1,1990,28,361,chain_snatching,0.09,1,2021-02-21,2023-08-18,,
P002966,Kumar Mallappa,ಕುಮಾರ ಮಲ್ಲಪ್ಪ,,1,1987,17,222,illicit_liquor,0.09,3,2026-01-21,2026-06-30,G00145,
P002967,Savitha Ningappa,ಸವಿತಾ ನಿಂಗಪ್ಪ,,2,1999,4,52,two_wheeler_theft,0.09,2,2022-08-18,2026-01-21,,
P002968,Ramesh Fakirappa,ರಮೇಶ ಫಕೀರಪ್ಪ,,1,1983,22,281,illicit_liquor,0.42,1,2023-03-05,2026-06-10,,
P002969,Shivakumar Basappa,ಶಿವಕುಮಾರ ಬಸಪ್ಪ,,1,1997,11,139,mobile_snatching,0.09,3,2023-05-14,2024-10-04,,
P002970,Nanjundappa Shivappa,ನಂಜುಂಡಪ್ಪ ಶಿವಪ್ಪ,,1,1971,27,346,highway_dacoity,0.09,2,2024-09-21,2026-06-30,,
P002971,Manjunath Nagappa,ಮಂಜುನಾಥ ನಾಗಪ್ಪ,,1,1985,3,42,sand_smuggling,0.09,3,2025-04-21,2026-06-30,G00164,
P002972,Somashekar Basappa,ಸೋಮಶೇಖರ ಬಸಪ್ಪ,Chikka,1,1998,17,218,mobile_snatching,0.09,1,2025-05-02,2026-05-05,,
P002973,Umesh Ningappa,ಉಮೇಶ ನಿಂಗಪ್ಪ,,1,1966,15,186,sand_smuggling,0.09,4,2022-09-17,2023-07-07,G00140,
P002974,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1973,27,337,hurt_affray,0.09,1,2021-11-27,2023-11-14,,
P002975,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,2005,24,313,sand_smuggling,0.09,4,2021-08-20,2022-06-05,,
P002976,Arun Basappa,ಅರುಣ ಬಸಪ್ಪ,,1,2005,13,164,two_wheeler_theft,0.09,1,2025-12-31,2026-06-30,,
P002977,Ramesh Hanumappa,ರಮೇಶ ಹನುಮಪ್ಪ,Dodda,1,1964,4,52,hurt_affray,0.09,1,2022-03-28,2025-05-22,,
P002978,Manjunath Shivappa,ಮಂಜುನಾಥ ಶಿವಪ್ಪ,,1,1963,25,325,shop_burglary,0.09,6,2021-11-08,2022-04-13,,
P002979,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1970,14,177,mobile_snatching,0.09,1,2025-09-21,2026-06-30,,
P002980,Naveen Siddappa,ನವೀನ ಸಿದ್ದಪ್ಪ,Gundu,1,1996,11,142,hurt_affray,0.09,1,2023-10-20,2026-02-18,,
P002981,Yashoda Krishnappa,ಯಶೋದಾ ಕೃಷ್ಣಪ್ಪ,,2,1975,17,222,sand_smuggling,0.09,2,2021-06-13,2024-12-23,G00149,
P002982,Sharanappa Ningappa,ಶರಣಪ್ಪ ನಿಂಗಪ್ಪ,Dodda,1,1984,17,224,cattle_theft,0.09,1,2021-06-29,2024-06-02,,
P002983,Ravi Siddappa,ರವಿ ಸಿದ್ದಪ್ಪ,,1,1985,11,135,illicit_liquor,0.09,1,2021-12-01,2022-09-24,,
P002984,Yallappa Hanumappa,ಯಲ್ಲಪ್ಪ ಹನುಮಪ್ಪ,,1,1961,3,41,chit_fund_cheating,0.09,1,2024-02-07,2024-10-17,,
P002985,Deepak Basappa,ದೀಪಕ ಬಸಪ್ಪ,,1,1967,24,309,house_break_night,0.09,1,2023-04-02,2025-01-21,,
P002986,Santosh Venkatappa,ಸಂತೋಷ ವೆಂಕಟಪ್ಪ,Kadu,1,1985,8,100,two_wheeler_theft,0.09,1,2023-05-09,2026-06-30,,
P002987,Ravi Basappa,ರವಿ ಬಸಪ್ಪ,,1,1981,4,46,ndps_ganja,0.09,1,2021-06-19,2022-05-30,,
P002988,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,1971,5,69,illicit_liquor,0.09,1,2021-01-22,2024-01-15,,
P002989,Gopal Boregowda,ಗೋಪಾಲ ಬೋರೇಗೌಡ,,1,1972,17,212,mobile_snatching,0.09,1,2024-03-04,2026-06-30,,
P002990,Girish Basappa,ಗಿರೀಶ ಬಸಪ್ಪ,,1,1971,22,281,two_wheeler_theft,0.09,1,2023-08-28,2025-01-14,,
P002991,Suresh Kempegowda,ಸುರೇಶ ಕೆಂಪೇಗೌಡ,Pailwan,1,1971,13,159,hurt_affray,0.09,1,2021-09-10,2023-05-07,,
P002992,Praveen Hanumappa,ಪ್ರವೀಣ ಹನುಮಪ್ಪ,,1,1975,17,220,illicit_liquor,0.09,2,2025-12-06,2026-06-30,G00150,
P002993,Shwetha Chennappa,ಶ್ವೇತಾ ಚೆನ್ನಪ್ಪ,,2,1976,22,288,murder,0.09,1,2025-10-29,2026-06-30,,
P002994,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,2005,11,141,cattle_theft,0.09,1,2025-02-28,2025-06-28,,
P002995,Prakash Gurappa,ಪ್ರಕಾಶ ಗುರಪ್ಪ,,1,1984,5,57,murder,0.09,2,2021-01-06,2023-07-01,G00188,
P002996,Vijay Fakirappa,ವಿಜಯ ಫಕೀರಪ್ಪ,,1,1981,30,388,cattle_theft,0.42,1,2024-03-30,2024-09-14,,
P002997,Dinesh Doddappa,ದಿನೇಶ ದೊಡ್ಡಪ್ಪ,,1,1966,12,149,shop_burglary,0.09,1,2023-04-09,2024-09-15,,
P002998,Manjunath Boregowda,ಮಂಜುನಾಥ ಬೋರೇಗೌಡ,,1,1961,22,287,card_skimming,0.09,1,2022-08-27,2026-03-23,,
P002999,Pushpa Basappa,ಪುಷ್ಪಾ ಬಸಪ್ಪ,,2,1979,25,318,two_wheeler_theft,0.09,2,2021-09-21,2022-02-02,G00193,
P003000,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,1975,21,275,chit_fund_cheating,0.09,1,2021-06-01,2022-03-14,,
P003001,Manjunath Muniyappa,ಮಂಜುನಾಥ ಮುನಿಯಪ್ಪ,,1,1970,4,48,murder,0.09,1,2022-04-09,2025-08-20,,
P003002,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1976,9,112,shop_burglary,0.09,3,2023-09-11,2026-06-30,,C0033
P003003,Suresh Chennappa,ಸುರೇಶ ಚೆನ್ನಪ್ಪ,,1,1979,2,31,mobile_snatching,0.09,1,2024-08-26,2026-06-30,,
P003004,Basavaraj Hanumappa,ಬಸವರಾಜ ಹನುಮಪ್ಪ,,1,1997,4,48,illicit_liquor,0.09,1,2022-05-30,2023-04-07,,
P003005,Praveen Doddappa,ಪ್ರವೀಣ ದೊಡ್ಡಪ್ಪ,,1,1999,31,402,cattle_theft,0.09,2,2025-08-05,2026-01-15,,
P003006,Lakshmi Fakirappa,ಲಕ್ಷ್ಮಿ ಫಕೀರಪ್ಪ,,2,1985,28,354,shop_burglary,0.09,1,2021-11-03,2025-10-02,,
P003007,Manjunath Muniyappa,ಮಂಜುನಾಥ ಮುನಿಯಪ್ಪ,,2,1973,3,41,murder,0.09,3,2024-11-20,2025-09-02,G00161,C0087
P003008,Nanjundappa Mariyappa,ನಂಜುಂಡಪ್ಪ ಮಾರಿಯಪ್ಪ,,1,1982,20,251,ndps_ganja,0.42,1,2021-05-13,2025-03-19,,
P003009,Hanumantha Mallappa,ಹನುಮಂತ ಮಲ್ಲಪ್ಪ,,1,1967,31,401,hurt_affray,0.09,2,2024-12-20,2025-07-26,,
P003010,Ayyappa Doddappa,ಅಯ್ಯಪ್ಪ ದೊಡ್ಡಪ್ಪ,,1,2001,3,38,two_wheeler_theft,0.09,1,2021-09-17,2025-08-17,,
P003011,Savitha Hanumappa,ಸವಿತಾ ಹನುಮಪ್ಪ,,2,1985,20,251,illicit_liquor,0.09,3,2024-02-27,2024-12-22,,
P003012,Ayyappa Ningappa,ಅಯ್ಯಪ್ಪ ನಿಂಗಪ್ಪ,,1,1986,16,196,chain_snatching,0.09,3,2023-05-11,2026-06-30,,
P003013,Manjunath Muniyappa,ಮಂಜುನಾಥ ಮುನಿಯಪ್ಪ,,1,1988,10,125,chain_snatching,0.09,1,2024-11-30,2025-12-23,,
P003014,Suresh Chennappa,ಸುರೇಶ ಚೆನ್ನಪ್ಪ,,1,2001,10,121,chain_snatching,0.09,3,2023-07-13,2026-06-30,G00118,
P003015,Praveen Hanumappa,ಪ್ರವೀಣ ಹನುಮಪ್ಪ,Dodda,1,1989,21,271,illicit_liquor,0.42,1,2023-10-26,2024-03-03,,
P003016,Mahesh Ramegowda,ಮಹೇಶ ರಾಮೇಗೌಡ,,1,1961,8,95,murder,0.09,3,2026-01-30,2026-06-30,G00103,C0024
P003017,Nagesh Nagappa,ನಾಗೇಶ ನಾಗಪ್ಪ,,1,2001,2,28,two_wheeler_theft,0.09,4,2021-12-28,2024-02-19,,C0071
P003018,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1978,11,135,chain_snatching,0.09,1,2023-07-04,2023-11-14,,
P003019,Arun Siddappa,ಅರುಣ ಸಿದ್ದಪ್ಪ,,1,1970,17,224,house_break_night,0.09,2,2022-08-31,2026-06-07,G00146,
P003020,Manjunath Krishnappa,ಮಂಜುನಾಥ ಕೃಷ್ಣಪ್ಪ,Auto,1,1969,27,343,illicit_liquor,0.09,2,2022-11-22,2025-09-23,,
P003021,Suresh Rangappa,ಸುರೇಶ ರಂಗಪ್ಪ,,1,1994,4,48,hurt_affray,0.09,1,2024-06-15,2026-06-30,,
P003022,Prakash Ramegowda,ಪ್ರಕಾಶ ರಾಮೇಗೌಡ,,1,1992,4,49,highway_dacoity,0.09,2,2023-05-04,2026-06-30,G00044,
P003023,Anand Rangappa,ಆನಂದ ರಂಗಪ್ಪ,,1,1972,4,49,cattle_theft,0.09,2,2023-11-08,2026-06-30,,
P003024,Mahesh Krishnappa,ಮಹೇಶ ಕೃಷ್ಣಪ್ಪ,,1,2005,30,388,chit_fund_cheating,0.42,1,2024-10-11,2026-06-30,,
P003025,Mallikarjuna Boregowda,ಮಲ್ಲಿಕಾರ್ಜುನ ಬೋರೇಗೌಡ,Dodda,1,1974,4,48,highway_dacoity,0.42,1,2025-04-11,2026-06-30,,
P003026,Mahesh Rangappa,ಮಹೇಶ ರಂಗಪ್ಪ,Gundu,1,1982,10,119,mobile_snatching,0.09,3,2021-06-23,2023-04-11,,
P003027,Siddaraju Basappa,ಸಿದ್ದರಾಜು ಬಸಪ್ಪ,,1,1993,15,180,card_skimming,0.09,1,2023-03-27,2025-05-24,,
P003028,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1967,6,80,hurt_affray,0.42,4,2024-09-13,2026-06-30,,
P003029,Nagaraj Rangappa,ನಾಗರಾಜ ರಂಗಪ್ಪ,Pailwan,1,1985,30,382,chain_snatching,0.42,1,2023-03-08,2026-06-30,,
P003030,Raju Fakirappa,ರಾಜು ಫಕೀರಪ್ಪ,,1,1990,3,39,hurt_affray,0.09,2,2024-01-22,2026-06-30,,
P003031,Manjunath Ningappa,ಮಂಜುನಾಥ ನಿಂಗಪ್ಪ,,1,1996,12,146,ndps_ganja,0.09,2,2022-10-22,2024-06-29,G00073,
P003032,Kumar Ningappa,ಕುಮಾರ ನಿಂಗಪ್ಪ,,1,1982,15,183,house_break_night,0.09,1,2023-01-30,2024-10-06,,
P003033,Nagaraj Chikkegowda,ನಾಗರಾಜ ಚಿಕ್ಕೇಗೌಡ,Bidi,1,2004,3,36,murder,0.09,3,2023-06-13,2026-06-30,,
P003034,Shivakumar Basappa,ಶಿವಕುಮಾರ ಬಸಪ್ಪ,,1,2003,15,183,chit_fund_cheating,0.09,1,2021-11-24,2024-11-05,,
P003035,Prasad Krishnappa,ಪ್ರಸಾದ ಕೃಷ್ಣಪ್ಪ,,1,1964,17,223,card_skimming,0.09,1,2025-11-06,2026-06-30,,
P003036,Mahesh Basappa,ಮಹೇಶ ಬಸಪ್ಪ,Kadu,1,1989,4,46,ndps_ganja,0.42,1,2022-08-21,2026-06-30,,
P003037,Ramesh Mariyappa,ರಮೇಶ ಮಾರಿಯಪ್ಪ,,1,1999,4,51,ndps_ganja,0.09,2,2023-10-12,2024-07-20,,C0027
P003038,Suresh Ningappa,ಸುರೇಶ ನಿಂಗಪ್ಪ,,1,1990,9,112,cattle_theft,0.09,2,2023-02-06,2025-08-04,,
P003039,Ramesh Chennappa,ರಮೇಶ ಚೆನ್ನಪ್ಪ,,1,1995,24,308,two_wheeler_theft,0.09,2,2025-09-01,2026-06-30,,
P003040,Santosh Hanumappa,ಸಂತೋಷ ಹನುಮಪ್ಪ,,1,1986,13,165,two_wheeler_theft,0.09,1,2023-03-26,2026-06-30,,
P003041,Girish Basappa,ಗಿರೀಶ ಬಸಪ್ಪ,,1,1989,23,302,ndps_ganja,0.09,3,2022-01-10,2022-08-21,G00197,
P003042,Thimmaraju Krishnappa,ತಿಮ್ಮರಾಜು ಕೃಷ್ಣಪ್ಪ,,1,1979,4,46,two_wheeler_theft,0.09,1,2025-09-28,2026-06-30,,
P003043,Somashekar Gurappa,ಸೋಮಶೇಖರ ಗುರಪ್ಪ,Kabbina,1,2000,4,48,hurt_affray,0.09,1,2022-04-13,2025-05-25,,
P003044,Srinivas Basappa,ಶ್ರೀನಿವಾಸ ಬಸಪ್ಪ,,1,1996,23,302,chain_snatching,0.09,1,2024-02-27,2025-05-03,,
P003045,Kiran Basappa,ಕಿರಣ ಬಸಪ್ಪ,,1,1995,1,21,card_skimming,0.09,1,2023-12-03,2024-04-23,,
P003046,Gangadhar Basappa,ಗಂಗಾಧರ ಬಸಪ್ಪ,,1,1978,7,90,highway_dacoity,0.09,1,2023-03-16,2026-06-30,,
P003047,Rakesh Puttappa,ರಾಕೇಶ ಪುಟ್ಟಪ್ಪ,,1,2005,3,37,cattle_theft,0.42,1,2025-01-25,2026-06-30,,
P003048,Shivakumar Chikkegowda,ಶಿವಕುಮಾರ ಚಿಕ್ಕೇಗೌಡ,,1,1999,28,350,illicit_liquor,0.09,1,2025-06-21,2026-06-30,,
P003049,Prakash Krishnappa,ಪ್ರಕಾಶ ಕೃಷ್ಣಪ್ಪ,,1,1986,17,223,card_skimming,0.09,1,2022-12-04,2024-10-29,,
P003050,Manjunath Hanumappa,ಮಂಜುನಾಥ ಹನುಮಪ್ಪ,Kadu,1,1994,4,51,ndps_ganja,0.09,1,2026-01-14,2026-06-30,,
P003051,Yallappa Ningappa,ಯಲ್ಲಪ್ಪ ನಿಂಗಪ್ಪ,Kempu,1,1987,23,301,murder,0.42,1,2023-04-08,2025-02-12,,
P003052,Ashok Gurappa,ಅಶೋಕ ಗುರಪ್ಪ,,1,1966,1,11,card_skimming,0.09,6,2023-02-12,2024-04-17,,
P003053,Kumar Yamanappa,ಕುಮಾರ ಯಮನಪ್ಪ,Lorry,1,1967,6,80,murder,0.09,1,2025-09-02,2026-03-06,,
P003054,Manjunath Eranna,ಮಂಜುನಾಥ ಈರಣ್ಣ,,1,1983,2,30,ndps_ganja,0.09,2,2022-01-04,2024-11-13,,
P003055,Nagaraj Timmappa,ನಾಗರಾಜ ತಿಮ್ಮಪ್ಪ,,1,1964,16,208,house_break_night,0.09,1,2021-10-16,2025-10-20,,
P003056,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,2003,24,307,ndps_ganja,0.09,1,2024-12-17,2025-08-13,,
P003057,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1974,30,387,two_wheeler_theft,0.09,1,2025-05-30,2026-06-30,,
P003058,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,2002,24,309,chain_snatching,0.09,1,2023-12-16,2025-03-15,,
P003059,Manjunath Ningappa,ಮಂಜುನಾಥ ನಿಂಗಪ್ಪ,Kadu,1,1966,4,52,shop_burglary,0.09,2,2023-02-27,2024-05-08,,
P003060,Vijay Nagappa,ವಿಜಯ ನಾಗಪ್ಪ,,1,2002,26,332,card_skimming,0.09,1,2023-07-01,2026-02-06,,
P003061,Suresh Chennappa,ಸುರೇಶ ಚೆನ್ನಪ್ಪ,,1,1978,4,47,chain_snatching,0.09,1,2025-05-08,2026-06-11,,
P003062,Ningaraj Nagappa,ನಿಂಗರಾಜ ನಾಗಪ್ಪ,Kabbina,1,1995,30,387,shop_burglary,0.09,1,2021-10-15,2024-10-22,,
P003063,Lakshmi Krishnappa,ಲಕ್ಷ್ಮಿ ಕೃಷ್ಣಪ್ಪ,,2,1995,16,197,two_wheeler_theft,0.09,2,2024-07-24,2025-12-30,G00129,
P003064,Basavaraj Ningappa,ಬಸವರಾಜ ನಿಂಗಪ್ಪ,,1,1994,30,392,ndps_ganja,0.09,3,2024-12-22,2026-03-06,,
P003065,Naveen Sangappa,ನವೀನ ಸಂಗಪ್ಪ,,1,1970,29,369,cattle_theft,0.42,1,2025-04-13,2026-06-19,,
P003066,Prakash Ningappa,ಪ್ರಕಾಶ ನಿಂಗಪ್ಪ,,1,1982,24,306,ndps_ganja,0.09,5,2022-10-28,2023-03-04,,
P003067,Raju Shivappa,ರಾಜು ಶಿವಪ್ಪ,Auto,1,1999,17,224,chain_snatching,0.09,3,2023-06-11,2024-07-03,G00148,C0105
P003068,Harish Basappa,ಹರೀಶ ಬಸಪ್ಪ,,1,1994,6,80,shop_burglary,0.09,5,2023-12-03,2026-06-30,G00179,
P003069,Manjunath Gurappa,ಮಂಜುನಾಥ ಗುರಪ್ಪ,Gundu,1,1976,17,215,illicit_liquor,0.42,1,2021-01-18,2022-02-21,,
P003070,Manjunath Rangappa,ಮಂಜುನಾಥ ರಂಗಪ್ಪ,,1,1974,22,280,hurt_affray,0.42,1,2022-05-06,2025-06-02,,
P003071,Ganesh Krishnappa,ಗಣೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1997,18,227,sand_smuggling,0.09,1,2021-09-21,2025-02-13,,
P003072,Geetha Basappa,ಗೀತಾ ಬಸಪ್ಪ,,2,1978,4,53,illicit_liquor,0.09,2,2025-01-10,2026-03-20,,
P003073,Ramesh Doddappa,ರಮೇಶ ದೊಡ್ಡಪ್ಪ,Battale,1,1973,28,358,two_wheeler_theft,0.09,1,2021-04-22,2024-12-15,,
P003074,Manjunath Siddappa,ಮಂಜುನಾಥ ಸಿದ್ದಪ್ಪ,,1,1993,20,257,mobile_snatching,0.09,2,2021-04-22,2022-08-01,,
P003075,Chandru Basappa,ಚಂದ್ರು ಬಸಪ್ಪ,,1,1994,28,354,illicit_liquor,0.09,1,2023-03-12,2025-04-25,,
P003076,Kavitha Basappa,ಕವಿತಾ ಬಸಪ್ಪ,,2,2005,5,56,two_wheeler_theft,0.09,3,2021-08-08,2025-01-11,,
P003077,Madhu Rangappa,ಮಧು ರಂಗಪ್ಪ,,1,1986,3,41,chit_fund_cheating,0.09,1,2021-09-27,2023-08-20,,
P003078,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1967,4,49,mobile_snatching,0.09,1,2021-09-11,2023-07-15,,
P003079,Umesh Basappa,ಉಮೇಶ ಬಸಪ್ಪ,,1,2003,21,275,murder,0.42,2,2021-08-14,2025-01-14,,C0052
P003080,Manjunath Ningappa,ಮಂಜುನಾಥ ನಿಂಗಪ್ಪ,,1,2004,16,209,sand_smuggling,0.09,4,2022-12-04,2024-12-23,G00129,
P003081,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1976,3,39,shop_burglary,0.09,1,2026-01-19,2026-06-30,,
P003082,Santosh Shivappa,ಸಂತೋಷ ಶಿವಪ್ಪ,,1,1965,11,141,cattle_theft,0.42,1,2023-07-23,2025-02-18,,
P003083,Shwetha Chennappa,ಶ್ವೇತಾ ಚೆನ್ನಪ್ಪ,,2,1967,7,89,murder,0.42,4,2024-09-02,2026-02-28,,
P003084,Naveen Krishnappa,ನವೀನ ಕೃಷ್ಣಪ್ಪ,,1,1972,4,49,sand_smuggling,0.09,4,2023-01-08,2026-06-30,,
P003085,Kumar Ningappa,ಕುಮಾರ ನಿಂಗಪ್ಪ,,1,1976,12,154,chain_snatching,0.09,1,2022-05-07,2025-05-23,,
P003086,Lakshmi Nagappa,ಲಕ್ಷ್ಮಿ ನಾಗಪ್ಪ,,2,1980,4,51,murder,0.09,4,2024-05-27,2025-03-11,G00025,
P003087,Shivakumar Krishnappa,ಶಿವಕುಮಾರ ಕೃಷ್ಣಪ್ಪ,Lorry,1,1988,4,51,two_wheeler_theft,0.09,2,2021-12-15,2022-05-19,G00038,
P003088,Nagaraj Ningappa,ನಾಗರಾಜ ನಿಂಗಪ್ಪ,,1,1984,4,49,ndps_ganja,0.09,16,2024-03-30,2024-10-22,G00033,
P003089,Siddaraju Gurappa,ಸಿದ್ದರಾಜು ಗುರಪ್ಪ,,1,1961,4,48,murder,0.09,1,2024-08-12,2026-06-30,,
P003090,Devaraj Rangappa,ದೇವರಾಜ ರಂಗಪ್ಪ,,1,1968,30,391,ndps_ganja,0.09,1,2022-01-14,2026-02-22,,
P003091,Mahesh Chennappa,ಮಹೇಶ ಚೆನ್ನಪ್ಪ,,1,1999,6,74,murder,0.09,1,2023-10-06,2024-07-06,,
P003092,Basavaraj Shivappa,ಬಸವರಾಜ ಶಿವಪ್ಪ,,1,1976,19,246,highway_dacoity,0.09,2,2024-06-19,2026-06-30,G00082,
P003093,Mahesh Nagappa,ಮಹೇಶ ನಾಗಪ್ಪ,Kadu,1,1970,28,360,two_wheeler_theft,0.09,1,2025-02-14,2026-06-30,,
P003094,Arun Hanumappa,ಅರುಣ ಹನುಮಪ್ಪ,,1,1990,22,280,hurt_affray,0.09,2,2025-01-16,2026-06-30,,
P003095,Basavaraj Somappa,ಬಸವರಾಜ ಸೋಮಪ್ಪ,,1,1962,11,140,murder,0.09,1,2022-10-16,2024-04-08,,
P003096,Manjunath Gurappa,ಮಂಜುನಾಥ ಗುರಪ್ಪ,,1,1998,4,51,hurt_affray,0.42,1,2021-04-22,2023-06-08,,
P003097,Girish Shivappa,ಗಿರೀಶ ಶಿವಪ್ಪ,,1,1965,4,47,murder,0.09,3,2025-05-09,2026-06-30,G00017,
P003098,Basavaraj Shivappa,ಬಸವರಾಜ ಶಿವಪ್ಪ,,1,2000,13,162,cattle_theft,0.09,2,2023-09-26,2024-03-20,,
P003099,Ravi Puttappa,ರವಿ ಪುಟ್ಟಪ್ಪ,,1,1975,26,329,sand_smuggling,0.09,1,2021-06-23,2022-03-20,,
P003100,Ramesh Venkatappa,ರಮೇಶ ವೆಂಕಟಪ್ಪ,,1,1986,9,113,mobile_snatching,0.09,1,2023-08-01,2026-03-08,,
P003101,Praveen Siddappa,ಪ್ರವೀಣ ಸಿದ್ದಪ್ಪ,,1,1977,6,75,highway_dacoity,0.42,1,2023-04-26,2025-12-26,,
P003102,Shivakumar Rangappa,ಶಿವಕುಮಾರ ರಂಗಪ್ಪ,,1,1977,20,252,cattle_theft,0.09,1,2024-08-21,2026-06-30,,
P003103,Manjunath Rangappa,ಮಂಜುನಾಥ ರಂಗಪ್ಪ,,1,1969,19,241,ndps_ganja,0.09,1,2024-05-18,2025-05-28,,
P003104,Mahesh Rangappa,ಮಹೇಶ ರಂಗಪ್ಪ,,1,1986,12,153,two_wheeler_theft,0.09,1,2022-09-17,2024-08-21,,
P003105,Rakesh Muniyappa,ರಾಕೇಶ ಮುನಿಯಪ್ಪ,,1,1965,26,329,illicit_liquor,0.09,2,2025-10-19,2026-06-30,,
P003106,Manjunath Doddappa,ಮಂಜುನಾಥ ದೊಡ್ಡಪ್ಪ,,1,1981,3,36,illicit_liquor,0.09,1,2021-06-25,2024-04-11,,
P003107,Girish Basappa,ಗಿರೀಶ ಬಸಪ್ಪ,,1,1982,9,114,chit_fund_cheating,0.42,3,2021-10-07,2025-07-04,G00093,
P003108,Basavaraj Ningappa,ಬಸವರಾಜ ನಿಂಗಪ್ಪ,,1,2005,12,148,mobile_snatching,0.09,1,2022-02-03,2023-07-02,,
P003109,Ramesh Siddappa,ರಮೇಶ ಸಿದ್ದಪ್ಪ,,1,2001,4,47,highway_dacoity,0.09,1,2025-08-28,2026-06-30,,
P003110,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1971,3,36,highway_dacoity,0.09,6,2025-09-09,2026-03-25,G00165,
P003111,Kiran Basappa,ಕಿರಣ ಬಸಪ್ಪ,,1,2000,2,28,ndps_ganja,0.09,1,2025-07-09,2026-06-30,,
P003112,Prakash Puttappa,ಪ್ರಕಾಶ ಪುಟ್ಟಪ್ಪ,,1,1993,1,14,sand_smuggling,0.09,4,2025-11-12,2026-06-30,,
P003113,Manjunath Kempegowda,ಮಂಜುನಾಥ ಕೆಂಪೇಗೌಡ,Kuri,1,1996,17,223,mobile_snatching,0.42,1,2025-01-01,2026-06-30,,
P003114,Siddaraju Rangappa,ಸಿದ್ದರಾಜು ರಂಗಪ್ಪ,,1,2003,4,47,sand_smuggling,0.09,2,2022-06-16,2024-09-13,,
P003115,Deepak Siddappa,ದೀಪಕ ಸಿದ್ದಪ್ಪ,,1,1969,13,160,cattle_theft,0.09,1,2024-05-04,2026-06-30,,
P003116,Arun Ningappa,ಅರುಣ ನಿಂಗಪ್ಪ,,1,2005,10,127,murder,0.09,3,2025-04-24,2026-05-21,,
P003117,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,Kadu,1,1970,30,382,mobile_snatching,0.09,1,2025-12-05,2026-06-30,,
P003118,Venkatesh Shivappa,ವೆಂಕಟೇಶ ಶಿವಪ್ಪ,,1,1993,30,385,illicit_liquor,0.42,2,2025-01-07,2026-06-30,G00178,
P003119,Venkatesh Timmappa,ವೆಂಕಟೇಶ ತಿಮ್ಮಪ್ಪ,,1,1981,29,374,highway_dacoity,0.09,1,2024-05-23,2026-03-13,,
P003120,Ramesh Boregowda,ರಮೇಶ ಬೋರೇಗೌಡ,,1,1975,6,72,murder,0.09,1,2025-03-02,2026-06-30,,
P003121,Kumar Chikkegowda,ಕುಮಾರ ಚಿಕ್ಕೇಗೌಡ,,1,2002,30,393,cattle_theft,0.09,1,2021-09-22,2024-01-14,,
P003122,Mahesh Basappa,ಮಹೇಶ ಬಸಪ್ಪ,,1,1975,24,311,house_break_night,0.09,4,2022-06-19,2026-06-30,,C0047
P003123,Ramesh Timmappa,ರಮೇಶ ತಿಮ್ಮಪ್ಪ,,1,1962,24,313,sand_smuggling,0.09,1,2024-07-05,2026-04-03,,
P003124,Ayyappa Timmappa,ಅಯ್ಯಪ್ಪ ತಿಮ್ಮಪ್ಪ,,1,1977,15,182,sand_smuggling,0.09,1,2021-09-22,2023-06-12,,
